,NH4_Loss(gN/day/m2)_Delineated_Average,Year,Step,DON_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
1143,8.447253208032635e-08,2001,1143,8.259986543635023e-07,0.002642748411744833,4.971125733277403e-08,5.660532406182029e-05,0.00016172949731948656,5.7875,4.043237432987164e-05
1144,8.387121397390727e-08,2001,1144,8.062062875069388e-07,0.0026271874085068703,4.967120048604557e-08,5.520622289623134e-05,0.00015773206541780382,1.0625,3.9433016354450956e-05
1145,8.359688763448503e-08,2001,1145,7.958805099406162e-07,0.0026142722927033897,4.963272459690416e-08,5.4478030506288626e-05,0.00015565151573225324,2.9375,3.891287893306331e-05
1146,8.323838329715727e-08,2001,1146,7.83515247348987e-07,0.0026008218992501497,4.9594756745818807e-08,5.360542127164081e-05,0.00015315834649040231,3.3125,3.828958662260058e-05
1147,8.284455788043488e-08,2001,1147,7.702194579906062e-07,0.002589154988527298,4.955528609684733e-08,5.2666047849925235e-05,0.00015047442242835783,0.23750007,3.761860560708946e-05
1148,8.260845874019651e-08,2001,1148,7.613273282913723e-07,0.002579515799880028,4.9514671474071286e-08,5.2038394642295316e-05,0.00014868112754941518,-0.4375,3.7170281887353796e-05
1149,8.242656690526928e-08,2001,1149,7.540934916505648e-07,0.0025696549564599987,4.947420606526976e-08,5.152864468982443e-05,0.0001472246991137841,1.6625001,3.680617477844602e-05
1150,8.214740887524384e-08,2001,1150,7.442413902936095e-07,0.00256001390516758,4.943234088727877e-08,5.083292853669264e-05,0.0001452369386762647,-0.13749993,3.6309234669066176e-05
1151,8.195309675329554e-08,2001,1151,7.367963235083153e-07,0.0025512673892080784,4.939009556892415e-08,5.0307924539083615e-05,0.00014373692725452462,0.0124999285,3.5934231813631155e-05
1152,8.176825616601491e-08,2001,1152,7.297324486899015e-07,0.002542447997257113,4.934774722187286e-08,4.980989979230799e-05,0.00014231399940659427,0.91250014,3.557849985164857e-05
1153,8.153983799275012e-08,2001,1153,7.215304549390567e-07,0.0025340900756418705,4.930428332272641e-08,4.923094093101099e-05,0.00014065983123145998,-0.66250014,3.5164957807864994e-05
1154,8.138884766140109e-08,2001,1154,7.155527441682351e-07,0.002526045311242342,4.926111074610162e-08,4.880963024334051e-05,0.0001394560864095443,0.6875,3.4864021602386076e-05
1155,8.121840977537431e-08,2001,1155,7.09243693108874e-07,0.0025172200985252857,4.921907503785405e-08,4.836556399823166e-05,0.0001381873257092333,2.7875,3.4546831427308326e-05
1156,8.025000397537951e-08,2001,1156,6.727785262228281e-07,0.002545366762205959,4.91773413102692e-08,4.579171945806593e-05,0.00013083348416590267,6.4625,3.270837104147567e-05
1157,8.69404601644419e-08,2001,1157,8.073153594523318e-07,0.00282845739275217,4.915298745800102e-08,5.5343632993754006e-05,0.00015812466569644002,7.7375,3.9531166424110005e-05
1158,1.1147023570856617e-07,2001,1158,1.4126327414487603e-06,0.003202862571924925,4.917108142876714e-08,9.826217865338549e-05,0.0002807490818668157,4.1375,7.018727046670392e-05
1159,1.0957544560596943e-07,2001,1159,1.356324446533108e-06,0.0031396553386002783,4.9129532442293566e-08,9.427648910786955e-05,0.00026936139745105587,3.4625,6.734034936276397e-05
1160,1.1818868728141751e-07,2001,1160,1.4933011698303744e-06,0.003633216489106417,4.910673112590303e-08,0.00010401876352261752,0.00029719646720747866,7.6625,7.429911680186966e-05
1161,1.775169238271701e-07,2001,1161,2.764243845376768e-06,0.005375858396291733,4.918619112004309e-08,0.0001942114904522896,0.0005548899727208275,8.6375,0.00013872249318020688
1162,2.279289788020833e-07,2001,1162,3.844347247650148e-06,0.006499366834759711,4.925193408666928e-08,0.0002708965621422976,0.0007739901775494218,8.7125,0.00019349754438735545
1163,2.5201094899784954e-07,2001,1163,4.224435542710125e-06,0.0076363468542695045,4.9255366008082995e-08,0.000297909282380715,0.0008511693782306144,4.5125,0.0002127923445576536
1164,3.1009545864435484e-07,2001,1164,5.413476173998789e-06,0.008962320163846016,4.932522656986293e-08,0.00038231789949350064,0.0010923368556957163,2.6374998,0.00027308421392392907
1165,3.1539366318611433e-07,2001,1165,5.3979456424713135e-06,0.009291939437389374,4.929117736196531e-08,0.0003812677459791303,0.0010893364170832295,5.8625,0.0002723341042708074
1166,3.363489042840229e-07,2001,1166,5.778502327302704e-06,0.009530016221106052,4.929186303570532e-08,0.0004083210078533739,0.0011666314510096398,5.2625,0.00029165786275240995
1167,3.400474213322013e-07,2001,1167,5.712791789846961e-06,0.00985502079129219,4.9262265378047225e-08,0.0004037544131278992,0.0011535840375082836,9.0125,0.0002883960093770709
1168,3.581596104140772e-07,2001,1168,6.031023076502606e-06,0.009833453223109244,4.9280888703151504e-08,0.0004264742019586265,0.00121849771988179,10.7375,0.0003046244299704475
1169,3.0845043852423265e-07,2001,1169,5.0188414206786555e-06,0.008151463232934475,4.9201155150058185e-08,0.00035471509909257293,0.0010134717116930655,12.5375,0.0002533679279232664
1170,2.690919416181714e-07,2001,1170,4.223927589919185e-06,0.006981479004025459,4.914448581416764e-08,0.00029830081621184945,0.0008522880463195699,9.7625,0.00021307201157989248
1171,2.44902253143664e-07,2001,1171,3.7371332837210494e-06,0.006260842550545931,4.9112522049199476e-08,0.0002637458674144,0.000753559621184,7.8875,0.000188389905296
1172,2.2735697768894172e-07,2001,1172,3.3833473480626712e-06,0.005760105326771736,4.9079179831323934e-08,0.00023861826048232612,0.0006817664585209318,4.8125,0.00017044161463023296
1173,2.143600568160764e-07,2001,1173,3.120590235994314e-06,0.005373981781303883,4.9048097139348095e-08,0.00021996055147610605,0.0006284587185031602,5.4125,0.00015711467962579005
1174,2.017391977915395e-07,2001,1174,2.8687582016573288e-06,0.005003125406801701,4.901738392959488e-08,0.00020208544447086754,0.0005773869842024787,7.2875,0.00014434674605061967
1175,1.8907113030763867e-07,2001,1175,2.6193063149548834e-06,0.004656100180000067,4.8986787959393034e-08,0.00018437640392221508,0.0005267897254920431,7.6625,0.00013169743137301078
1176,1.9215764268665225e-07,2001,1176,2.6299951514374698e-06,0.0049499664455652246,4.8985590694883285e-08,0.00018516140698920933,0.0005290325913977409,4.5875,0.00013225814784943523
1177,2.1807369421367182e-07,2001,1177,3.1100144042284232e-06,0.005384511314332485,4.903077410745027e-08,0.00021930075308773667,0.0006265735802506762,-0.8874999,0.00015664339506266906
1178,2.1196926525135493e-07,2001,1178,2.978847305712406e-06,0.005200411193072796,4.898287997434637e-08,0.00020997294632252306,0.0005999227037786374,-2.5375001,0.00014998067594465935
1179,2.0682716694864206e-07,2001,1179,2.8659007966780337e-06,0.005034017376601696,4.893159655239288e-08,0.00020194282114971432,0.0005769794889991838,-1.3374999,0.00014424487224979596
1180,2.0428610980616213e-07,2001,1180,2.7910996323043946e-06,0.004972619004547596,4.888669380420652e-08,0.00019664273713715372,0.0005618363918204392,4.8875,0.0001404590979551098
1181,2.2864588800075578e-07,2001,1181,3.1562840376864187e-06,0.005837555043399334,4.8904034599672734e-08,0.00022266960877459496,0.0006361988822131285,8.0375,0.00015904972055328214
1182,2.734119277647551e-07,2001,1182,3.945724529330619e-06,0.00652657775208354,4.898293326505153e-08,0.0002788892888929695,0.0007968265396941986,9.3125,0.00019920663492354964
1183,2.4760601036177826e-07,2001,1183,3.4707552458712603e-06,0.005816583521664143,4.8905054228498563e-08,0.00024514590040780604,0.0007004168583080173,9.7625,0.0001751042145770043
1184,2.257035163211185e-07,2001,1184,3.0725411761522987e-06,0.005250099115073681,4.884336846089354e-08,0.00021684649982489643,0.0006195614280711327,9.2375,0.00015489035701778318
1185,2.0771581432654787e-07,2001,1185,2.7497044357005507e-06,0.00479738088324666,4.879765569398842e-08,0.00019390517263673246,0.0005540147789620928,9.5375,0.0001385036947405232
1186,1.9754381241909866e-07,2001,1186,2.5537774490658194e-06,0.004634471610188484,4.8774449368238486e-08,0.00017999281408265233,0.0005142651830932925,8.8625,0.0001285662957733231
1187,1.9857129984757194e-07,2001,1187,2.567675664977287e-06,0.004602789413183928,4.877840709127668e-08,0.00018100232409778985,0.0005171494974222568,6.2375,0.0001292873743555642
1188,1.9393444006254867e-07,2001,1188,2.4801099698379403e-06,0.004490285646170378,4.877030335137533e-08,0.00017479437519796193,0.0004994125005656055,7.8875,0.00012485312514140138
1189,1.8734863260760906e-07,2001,1189,2.36984283219499e-06,0.004277052357792854,4.876577008872118e-08,0.00016697589308023453,0.00047707398022924153,10.0625,0.00011926849505731038
1190,1.7343710112527333e-07,2001,1190,2.134540409315377e-06,0.003959563095122576,4.875182924024557e-08,0.00015025668835733086,0.0004293048238780882,11.9375,0.00010732620596952205
1191,1.605713890739935e-07,2001,1191,1.9185424662282453e-06,0.003702196292579174,4.874204151406048e-08,0.0001348912192042917,0.00038540348344083346,9.9875,9.635087086020837e-05
1192,1.5091795546595677e-07,2001,1192,1.7602561683816016e-06,0.003509219735860825,4.874246783970193e-08,0.000123633595649153,0.00035323884471186574,9.9875,8.830971117796644e-05
1193,1.4580061247215778e-07,2001,1193,1.6698734270903515e-06,0.0034953858703374863,4.876556047861413e-08,0.00011722503404598684,0.0003349286687028196,11.112499,8.37321671757049e-05
1194,1.5014096277354838e-07,2001,1194,1.7577965536474945e-06,0.0035348469391465187,4.8796124474392855e-08,0.00012349686585366726,0.00035284818815333504,0.0124999285,8.821204703833376e-05
1195,1.4676201942620534e-07,2001,1195,1.7009715520543978e-06,0.003462243126705289,4.878186032897247e-08,0.00011944797734031455,0.0003412799352580416,0.91250014,8.53199838145104e-05
1196,1.473310646815662e-07,2001,1196,1.6980110331132892e-06,0.003557297633960843,4.877891868204641e-08,0.00011925672151846811,0.00034073349005276607,6.6125,8.518337251319152e-05
1197,1.583627522450115e-07,2001,1197,1.8918400428447055e-06,0.0037359574344009157,4.8820886888734094e-08,0.00013310277427081021,0.0003802936407737435,7.7375,9.507341019343587e-05
1198,1.5835072986192242e-07,2001,1198,1.899047219922068e-06,0.0036611547693610187,4.882963722252498e-08,0.00013364547339733693,0.00038184420970667694,10.2875,9.546105242666923e-05
1199,1.526534560980508e-07,2001,1199,1.7904843616634025e-06,0.0036241239868104462,4.8813753039667056e-08,0.00012591977429110557,0.00035977078368887305,7.2875,8.994269592221826e-05
1200,1.5938302055928946e-07,2001,1200,1.905260091916716e-06,0.003770057344809175,4.8847923039829766e-08,0.00013413002307061106,0.00038322863734460304,6.9125,9.580715933615076e-05
1201,1.6914049183469615e-07,2001,1201,2.065798753392301e-06,0.0040174382738769054,4.8892797366306695e-08,0.0001456085010431707,0.0004160242886947734,6.0875,0.00010400607217369335
1202,1.7898027238061331e-07,2001,1202,2.2436277049564524e-06,0.004122041631489992,4.893158234153817e-08,0.00015830899064894766,0.0004523114018541362,2.7875,0.00011307785046353404
1203,1.731511929392582e-07,2001,1203,2.1378452856879453e-06,0.003990786150097847,4.88927796027383e-08,0.00015076131967362016,0.00043074662763891477,0.23750007,0.00010768665690972869
1204,1.695638189858073e-07,2001,1204,2.0673398921644552e-06,0.0039139180444180965,4.88615761184974e-08,0.00014574252418242395,0.00041640721194978274,5.3375,0.00010410180298744569
1205,1.8276304558639825e-07,2001,1205,2.253053025924601e-06,0.004433761816471815,4.889517057904413e-08,0.00015903849271126091,0.0004543956934607455,7.7375,0.00011359892336518637
1206,2.183481200290771e-07,2001,1206,2.8719434794766134e-06,0.004924839828163385,4.903480999018939e-08,0.0002032676275121048,0.0005807646500345852,8.7875,0.0001451911625086463
1207,2.2562113599633451e-07,2001,1207,2.9411023660941282e-06,0.005413387436419725,4.9056218642817846e-08,0.00020825501997023818,0.0005950143427721091,7.9625,0.00014875358569302728
1208,2.684213882275799e-07,2001,1208,3.664344376375084e-06,0.006120861973613501,4.92173413135788e-08,0.00025992683367803693,0.0007426480962229627,1.0625,0.00018566202405574067
1209,2.5553254090482374e-07,2001,1209,3.437290615693201e-06,0.00576245179399848,4.914790707744032e-08,0.0002437214425299317,0.0006963469786569477,4.0625,0.00017408674466423693
1210,2.7332254148859647e-07,2001,1210,3.659570211311802e-06,0.006555933505296707,4.9197247165011504e-08,0.000259670487139374,0.0007419156775410687,8.8625,0.00018547891938526718
1211,3.232516689877229e-07,2001,1211,4.487001206143758e-06,0.007276806980371475,4.940774900319411e-08,0.0003188760892953724,0.0009110745408439213,10.0625,0.00022776863521098032
1212,2.856402545603487e-07,2001,1212,3.867972736770754e-06,0.006312066689133644,4.9286125403114056e-08,0.00027471192879602313,0.0007848912251314947,11.5625,0.00019622280628287368
1213,2.507406122731481e-07,2001,1213,3.3032713417924238e-06,0.005461268126964569,4.9199258000953705e-08,0.0002344305539736524,0.000669801582781864,13.512501,0.000167450395695466
1214,2.1962365792660424e-07,2001,1214,2.806776365105179e-06,0.004771354608237743,4.9144972535941633e-08,0.00019899796461686487,0.0005685656131910425,13.6625,0.00014214140329776062
1215,1.9945927931530605e-07,2001,1215,2.4838188892317703e-06,0.004428664222359657,4.915850837505786e-08,0.00017596306861378253,0.0005027516246108073,13.5875,0.00012568790615270182
1216,1.922296348766395e-07,2001,1216,2.3825327843951527e-06,0.004269717261195183,4.918555518429457e-08,0.00016872139531187713,0.00048206112946250614,4.1375,0.00012051528236562653
1217,1.837970131646216e-07,2001,1217,2.2508702386403456e-06,0.004102784674614668,4.9163446647071396e-08,0.0001593021443113685,0.00045514898374676715,1.9624999,0.00011378724593669179
1218,1.7938955920726585e-07,2001,1218,2.177010628656717e-06,0.0040459055453538895,4.915422024964755e-08,0.00015403414727188647,0.00044009756363396136,6.5375,0.00011002439090849034
1219,2.2158387480430974e-07,2001,1219,2.812804041241179e-06,0.005586456973105669,4.94239742465652e-08,0.00019961706129834056,0.0005703344608524016,7.9625,0.0001425836152131004
1220,3.884541683873977e-07,2001,1220,5.51968651052448e-06,0.009554430842399595,5.053977858437975e-08,0.0003935893473681063,0.0011245409924803037,8.8625,0.00028113524812007593
1221,4.6756542815273855e-07,2001,1221,6.78082142258063e-06,0.01139977015554905,5.124696400571338e-08,0.00048410854651592666,0.0013831672757597905,11.487499,0.0003457918189399476
1222,4.534157369562307e-07,2001,1222,6.584483344340698e-06,0.01063514407724142,5.145557224750519e-08,0.00047021103091537947,0.0013434600883296558,12.5375,0.00033586502208241394
1223,8.102982178570528e-07,2001,1223,1.188646365335444e-05,0.026016291230916973,5.493656729527174e-08,0.0008507334860041738,0.002430667102869068,10.8125,0.000607666775717267
1224,4.8053543650894434e-06,2001,1224,7.187209121184424e-05,0.18698391318321228,9.428211455997369e-08,0.005157588049769402,0.014735965856484007,9.3875,0.003683991464121002
1225,8.980777238321025e-06,2001,1225,0.00013568499707616866,0.3218686878681183,1.4855056917895124e-07,0.00974236335605383,0.027835323874439512,10.2875,0.006958830968609878
1226,5.03748105984414e-06,2001,1226,7.646606536582112e-05,0.16793780028820038,1.1414741152293573e-07,0.005483255721628666,0.015666444918939048,12.012501,0.003916611229734762
1227,3.036945827261661e-06,2001,1227,4.6394354285439476e-05,0.09504859894514084,9.600285721944599e-08,0.003324823686853051,0.009499496248151575,14.0375,0.002374874062037894
1228,1.919692749652313e-06,2001,1228,2.960947495012078e-05,0.05648826435208321,8.633066528318523e-08,0.0021217893809080124,0.006062255374022893,16.8875,0.0015155638435057233
1229,1.266711706193746e-06,2001,1229,1.975898521777708e-05,0.03577861562371254,8.094069414710248e-08,0.0014160635182633994,0.004045895766466856,17.6375,0.001011473941616714
1230,9.217645242642902e-07,2001,1230,1.459448685636744e-05,0.025632966309785843,7.908563048886208e-08,0.001046065124683082,0.0029887574990945204,16.8875,0.0007471893747736301
1231,7.022440513537731e-07,2001,1231,1.1357944458723068e-05,0.019173748791217804,7.788852229850818e-08,0.0008141324506141245,0.002326092716040356,16.2875,0.000581523179010089
1232,5.242421821094467e-07,2001,1232,8.648561561130919e-06,0.014159675687551497,7.53363522676409e-08,0.0006198744522407651,0.0017710698635450433,16.8875,0.00044276746588626083
1233,4.058703666487417e-07,2001,1233,6.807203135394958e-06,0.011067551560699941,7.279020053374553e-08,0.0004877442261204124,0.001393554931772607,15.1625,0.00034838873294315174
1234,3.3610947980378114e-07,2001,1234,5.723313734051772e-06,0.009287556633353232,7.074308427945653e-08,0.0004098961362615228,0.0011711318178900653,11.7875,0.0002927829544725163
1235,2.972067250084365e-07,2001,1235,5.124467861605808e-06,0.00845374446362257,6.955288966992158e-08,0.0003669141442514956,0.0010483261264328447,11.262501,0.0002620815316082112
1236,2.7198609586776e-07,2001,1236,4.7786625145818115e-06,0.007748239673674107,6.877266400806548e-08,0.00034212198806926614,0.0009774913944836177,11.7125,0.0002443728486209044
1237,2.3841660379275714e-07,2001,1237,4.203963726467919e-06,0.006869417615234853,6.68638691081469e-08,0.0003008961793966592,0.0008597033697047406,14.5625,0.00021492584242618516
1238,2.0985046944588246e-07,2001,1238,3.7147508464840935e-06,0.006064084358513354,6.508803807037111e-08,0.0002657868026290089,0.0007593908646543111,14.7875,0.00018984771616357778
1239,1.8044428884422811e-07,2001,1239,3.1725201097287936e-06,0.00524927768856287,6.297531029986203e-08,0.00022685917792841792,0.0006481690797954798,16.8875,0.00016204226994886994
1240,1.5521409579832834e-07,2001,1240,2.6927866656478727e-06,0.004580600187182426,6.102953875597451e-08,0.0001923963864101097,0.000549703961171742,17.412498,0.0001374259902929355
