,Year,DON_Loss(gN/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,Step,DOC_mg/L,Sfc_Water_Temp_C,CO2
632,1999,3.1376814604300307e-06,4.7034802719281294e-08,1.919531200655911e-08,0.0040885861963033,0.00018226075917482376,632,0.0005207450262137822,17.8625,0.00013018625655344555
633,1999,2.525547643017489e-06,3.690307792680869e-08,1.480287981081574e-08,0.0030628307722508,0.00014686038775835186,633,0.00041960110788100537,18.162498,0.00010490027697025134
634,1999,2.02009618988086e-06,2.8629136394897614e-08,1.1249858822282022e-08,0.0022863508202135,0.0001175856014015153,634,0.0003359588611471866,17.787498,8.398971528679666e-05
635,1999,1.6529896811334766e-06,2.259319842323748e-08,8.671357853984318e-09,0.001743086380884,9.631473221816124e-05,635,0.0002751849491947464,18.162498,6.87962372986866e-05
636,1999,1.3907010725233704e-06,1.857882203637473e-08,6.798729135226722e-09,0.0013929854612797,8.10809142421931e-05,636,0.0002316597549776946,14.487499,5.791493874442365e-05
637,1999,1.217436874867417e-06,1.5886200799286598e-08,5.512043266264754e-09,0.0011475735809653,7.103474490577355e-05,637,0.00020295641401649588,16.5125,5.073910350412397e-05
638,1999,1.0564895092102231e-06,1.3384672037375369e-08,4.406401021839201e-09,0.0009328312007710338,6.169804692035541e-05,638,0.00017628013405815833,17.712502,4.407003351453958e-05
639,1999,9.221689651894848e-07,1.1295163027114086e-08,3.527550918036581e-09,0.0007662093266844749,5.3901276260148734e-05,639,0.0001540036464575678,17.9375,3.850091161439195e-05
640,1999,8.18299554339319e-07,9.663204458831842e-09,2.8537161522734773e-09,0.0006389149930328131,4.786751014762558e-05,640,0.00013676431470750167,17.412498,3.419107867687542e-05
641,1999,7.395583452307619e-07,8.530092188152594e-09,2.356495221178534e-09,0.0005604910547845066,4.32922606705688e-05,641,0.0001236921733444823,16.2125,3.0923043336120576e-05
642,1999,7.041722938083694e-07,8.033819831609891e-09,2.053930581169538e-09,0.0005216920399107039,4.124252154724672e-05,642,0.00011783577584927634,14.4125,2.9458943962319086e-05
643,1999,6.737768103448616e-07,7.652645628297705e-09,1.7925463335899392e-09,0.0004782997129950672,3.947647564928048e-05,643,0.00011278993042651567,12.8375,2.8197482606628916e-05
644,1999,6.315617042673694e-07,7.276113933585293e-09,1.5341814485481107e-09,0.00043571091373451054,3.701233072206378e-05,644,0.00010574951634875366,9.9875,2.6437379087188416e-05
645,1999,8.182814212887024e-07,1.1147588629967233e-08,2.021502742977077e-09,0.000917706114705652,4.799004818778485e-05,645,0.000137114423393671,8.0375,3.427860584841775e-05
646,1999,1.724957314763742e-06,2.4892472083593024e-08,4.20805124079493e-09,0.0019163435790687,0.00010117260535480456,646,0.000289064586728013,8.0375,7.226614668200326e-05
647,1999,1.6409118188676075e-06,2.4765945738636222e-08,3.909028212234489e-09,0.0017553480574861,9.627180406823754e-05,647,0.0002750622973378216,9.9125,6.87655743344554e-05
648,1999,1.4760681779080187e-06,2.3123197578911462e-08,3.414256433131868e-09,0.0015129775274544,8.663338667247444e-05,648,0.0002475239619213556,11.3375,6.18809904803389e-05
649,1999,1.3228332136350218e-06,2.1375225145447985e-08,2.9574096505058382e-09,0.0012989046517759,7.766808266751468e-05,649,0.00022190880762147053,11.262501,5.547720190536763e-05
650,1999,1.1848225085486774e-06,1.956736639385781e-08,2.5563577921161595e-09,0.0011043577687814,6.960020982660353e-05,650,0.00019885774236172438,13.512501,4.9714435590431094e-05
651,1999,1.051894969350542e-06,1.761332590888287e-08,2.1863431065582964e-09,0.0009300808887928724,6.182285869726911e-05,651,0.00017663673913505463,13.737499,4.415918478376366e-05
652,1999,9.371321993967284e-07,1.5755585280885498e-08,1.873948107800061e-09,0.0007812205003574491,5.511088602361269e-05,652,0.00015745967435317913,15.0875,3.936491858829478e-05
653,1999,8.34353841128177e-07,1.3971964918368941e-08,1.601700660991412e-09,0.0006567370146512985,4.9095113354269415e-05,653,0.00014027175244076977,15.0875,3.506793811019244e-05
654,1999,7.587400432385039e-07,1.2736678378644228e-08,1.3920242736276123e-09,0.0005807747365906835,4.465886013349518e-05,654,0.00012759674323855767,10.4375,3.189918580963942e-05
655,1999,7.28421753137809e-07,1.2403985394371377e-08,1.2742124022580015e-09,0.0005550493369810283,4.2882064008153975e-05,655,0.00012252018288043994,7.2125,3.0630045720109986e-05
656,1999,7.14969246473629e-07,1.2312812103232318e-08,1.1898976248758686e-09,0.0005261946935206652,4.20985852542799e-05,656,0.00012028167215508542,9.3125,3.0070418038771356e-05
657,1999,6.723682304254908e-07,1.1670056032642153e-08,1.0636084235571275e-09,0.0004739650175906718,3.960310277761892e-05,657,0.00011315172222176835,11.7875,2.828793055544209e-05
658,1999,6.271641268540407e-07,1.0933676186652974e-08,9.420287883088463e-10,0.00042320298962295055,3.695263512781821e-05,658,0.00010557895750805204,12.012501,2.639473937701301e-05
659,1999,5.87038471167034e-07,1.0259936900069988e-08,8.365206860538875e-10,0.0003801751299761236,3.459853178355843e-05,659,9.885294795302408e-05,11.4125,2.471323698825602e-05
660,1999,5.526642326003639e-07,9.650046983722405e-09,7.46277706298315e-10,0.0003422285371925682,3.258352808188647e-05,660,9.309579451967564e-05,12.4625,2.327394862991891e-05
661,1999,5.193409720050113e-07,9.01610608394776e-09,6.634968130470043e-10,0.0003062795731239021,3.063064650632441e-05,661,8.75161328752126e-05,13.512501,2.187903321880315e-05
662,1999,5.774159035354387e-07,1.0839836583897975e-08,7.358587073014178e-10,0.0005196232814341784,3.40856822731439e-05,662,9.738766363755402e-05,12.012501,2.4346915909388504e-05
663,1999,1.2174239145679169e-06,2.460855874630852e-08,1.5581400614195216e-09,0.0013867509551346,7.187441951828077e-05,663,0.00020535548433794508,4.3625,5.133887108448627e-05
664,1999,1.81301743396034e-06,3.775887336132655e-08,2.2790709319764342e-09,0.002024064771831,0.0001070386715582572,664,0.0003058247758807349,1.7375001,7.645619397018372e-05
665,1999,1.7070398143914645e-06,3.663170033973984e-08,2.094999507207262e-09,0.0018614326836541,0.00010079047206090765,665,0.000287972777316879,3.5375,7.199319432921975e-05
666,1999,1.861300802374899e-06,4.2458836446712667e-08,2.244082031310768e-09,0.0023097039666026,0.00010993570322170854,666,0.00031410200920488156,7.6625,7.852550230122039e-05
667,1999,2.322510454177973e-06,5.4421960271611176e-08,2.7427480286945642e-09,0.0027832884807139,0.0001372021943097934,667,0.00039200626945655264,7.5875,9.800156736413816e-05
668,1999,2.069315996777732e-06,4.965097843978583e-08,2.393131248723534e-09,0.0023793864529579,0.0001222785940626636,668,0.00034936741160761025,9.4625,8.734185290190256e-05
669,1999,2.188995722463005e-06,5.5371476292975785e-08,2.4942448106912707e-09,0.002853934187442,0.00012939792941324413,669,0.0003697083697521261,8.4125,9.242709243803153e-05
670,1999,2.7823664368042955e-06,7.207106733631008e-08,3.105616208642914e-09,0.0035538137890398,0.00016448071983177215,670,0.00046994491380506333,1.5124999,0.00011748622845126583
671,1999,2.657666300365236e-06,7.07993805804108e-08,2.9058448980379126e-09,0.0033929767087101,0.00015712827735114843,671,0.00044893793528899556,4.7375,0.00011223448382224889
672,1999,3.924926204490475e-06,1.1246709874512817e-07,4.227602268258579e-09,0.0065026297233998,0.0002321500505786389,672,0.0006632858587961113,8.1125,0.00016582146469902782
673,1999,8.550021448172629e-06,2.556772642492433e-07,9.075985296647104e-09,0.0151539547368884,0.0005058568203821778,673,0.0014453052010919367,7.7375,0.0003613263002729842
674,1999,9.850096830632538e-06,3.004796553796041e-07,1.028228968635858e-08,0.0169768650084733,0.0005827785935252905,674,0.0016650816957865444,3.1625,0.0004162704239466361
675,1999,8.603996320744045e-06,2.676280246305396e-07,8.827450770354517e-09,0.0144346896559,0.0005090374033898115,675,0.0014543925811137473,3.0875,0.0003635981452784368
676,1999,7.5948905760014895e-06,2.40750239299814e-07,7.660441170287413e-09,0.0124261686578392,0.0004493251617532224,676,0.0012837861764377783,2.4875002,0.0003209465441094446
677,1999,6.794172350055305e-06,2.1935090899205534e-07,6.742936431436419e-09,0.0108669092878699,0.0004019429034087807,677,0.0011484082954536592,1.5124999,0.0002871020738634148
678,1999,6.125537311163498e-06,2.014610203104894e-07,5.983353812410996e-09,0.0095663061365485,0.0003624061646405608,678,0.0010354461846873166,4.7375,0.00025886154617182916
679,1999,5.829575457028113e-06,1.9650566684958906e-07,5.604934294467512e-09,0.0091881304979324,0.00034495274303480983,679,0.0009855792658137424,6.9875,0.0002463948164534356
680,1999,5.699508164980216e-06,1.9545400675724522e-07,5.391329160886471e-09,0.0087319575250148,0.0003373166255187243,680,0.0009637617871963552,7.7375,0.0002409404467990888
681,1999,4.995541075913934e-06,1.738309691745599e-07,4.64797178523213e-09,0.0073839025571942,0.0002957001270260662,681,0.0008448575057887606,7.3625,0.00021121437644719014
682,1999,4.353652911959216e-06,1.5361379723799473e-07,3.98466948325904e-09,0.0062433169223368,0.00025773089146241546,682,0.0007363739756069014,5.5625,0.00018409349390172535
683,1999,3.869234205922112e-06,1.383363894547074e-07,3.483699106965332e-09,0.0053848992101848,0.00022907824313733727,683,0.000654509266106678,5.5625,0.0001636273165266695
684,1999,3.4887918900494697e-06,1.2636162693979713e-07,3.0923048566222633e-09,0.0047458973713219,0.00020656362175941467,684,0.0005901817764554705,2.6374998,0.00014754544411386763
685,1999,3.188105893059401e-06,1.1690714529777325e-07,2.7820519221677387e-09,0.0042173764668405,0.0001887789403554052,685,0.0005393684010154435,4.9625,0.00013484210025386088
686,1999,2.962781991300289e-06,1.1035614733145849e-07,2.544917609981212e-09,0.0038915283512324,0.0001754735567374155,686,0.0005013530192497585,7.6625,0.00012533825481243963
687,1999,2.855432285286952e-06,1.07759703382726e-07,2.4138027132636353e-09,0.0036878394894301,0.0001691442303126678,687,0.00048326922946476515,6.6875,0.00012081730736619129
688,1999,2.661851340235444e-06,1.015423407579874e-07,2.214127992061776e-09,0.0033448887988924,0.00015769974561408162,688,0.00045057070175451893,6.3125,0.00011264267543862973
689,1999,2.4319060685229488e-06,9.373957254865672e-08,1.990060338741273e-09,0.0029750412795692,0.0001441023632651195,689,0.00041172103790034143,7.2125,0.00010293025947508536
690,1999,2.219691850768868e-06,8.631548098492203e-08,1.7866526036414143e-09,0.0026305383071303,0.00013154758198652416,690,0.0003758502342472119,6.6125,9.396255856180298e-05
691,1999,1.9993792648165254e-06,7.835122772803517e-08,1.5822081422811607e-09,0.0022801649756729,0.0001185192377306521,691,0.0003386263935161489,8.8625,8.465659837903722e-05
692,1999,1.781792548172234e-06,7.027650639201967e-08,1.3856483738194923e-09,0.0019507687538862,0.00010565022967057304,692,0.00030185779905878013,9.6875,7.546444976469503e-05
693,1999,1.5993341548892204e-06,6.34385699527229e-08,1.222113299448324e-09,0.0016934300074353,9.484816109761596e-05,693,0.0002709947459931885,7.3625,6.774868649829712e-05
694,1999,1.4778128161196946e-06,5.899685007193512e-08,1.1104100972048059e-09,0.0015337336808443,8.76459016581066e-05,694,0.0002504168618803046,1.9624999,6.260421547007615e-05
695,1999,1.3923105370849953e-06,5.591459384390873e-08,1.0285867713122343e-09,0.0014030397869646,8.258564776042476e-05,695,0.00023595899360121363,6.0875,5.898974840030341e-05
696,1999,1.2839675491704838e-06,5.18098275392731e-08,9.32009469600814e-10,0.0012444410240277,7.617717346874997e-05,696,0.00021764906705357137,9.1625,5.441226676339284e-05
697,1999,1.1750466910598334e-06,4.76143924288408e-08,8.380026672583084e-10,0.0011038006050512,6.97254145052284e-05,697,0.0001992154700149383,6.8375,4.9803867503734575e-05
698,1999,1.0909478760368074e-06,4.4355594752687466e-08,7.6414102823108e-10,0.0009899948490783572,6.474701513070613e-05,698,0.00018499147180201753,7.9625,4.624786795050438e-05
699,1999,1.020048557620612e-06,4.1658100968788865e-08,7.026191295445017e-10,0.0009089263621717693,6.054167533875443e-05,699,0.0001729762152535841,1.2875001,4.324405381339602e-05
700,1999,9.791233424039092e-07,4.017856269911135e-08,6.637871363679436e-10,0.000854317971970886,5.811604205518961e-05,700,0.0001660458344433989,2.7875,4.1511458610849725e-05
701,1999,9.401314855495002e-07,3.8801179158554084e-08,6.286768328145341e-10,0.0008087537717074156,5.580278957495466e-05,701,0.0001594365416427276,-1.1875,3.98591354106819e-05
702,1999,9.14235727123014e-07,3.79782001402873e-08,6.045982603453125e-10,0.0007774691912345588,5.426603456726298e-05,702,0.0001550458130493228,-3.2124999,3.87614532623307e-05
703,1999,8.944604132921086e-07,3.7415436082710585e-08,5.866654939623571e-10,0.0007543469546362758,5.309213520376943e-05,703,0.00015169181486791267,-6.3624997,3.792295371697817e-05
704,1999,8.781099154475669e-07,3.69848081049895e-08,5.719613671573143e-10,0.000731996784452349,5.2121817134320736e-05,704,0.0001489194775266307,-3.0625,3.722986938165767e-05
705,1999,8.538584097550483e-07,3.6201679876057824e-08,5.521185730827938e-10,0.0006964280619286001,5.068551399745047e-05,705,0.00014481575427842993,3.3125,3.620393856960748e-05
706,1999,8.19429544662853e-07,3.496453260254384e-08,5.260227253778281e-10,0.0006556356674991548,4.864389848080464e-05,706,0.00013898256708801324,2.0375,3.474564177200331e-05
707,1999,7.906912742328132e-07,3.3948161615171564e-08,5.040196038308409e-10,0.0006215771427378058,4.693948358180933e-05,707,0.00013411281023374095,1.2124999,3.3528202558435236e-05
708,1999,7.646456765542098e-07,3.302690387840812e-08,4.839689760061106e-10,0.0005894147325307131,4.539540168480016e-05,708,0.0001297011476708576,2.3375,3.24252869177144e-05
709,1999,7.376129360636696e-07,3.204259613198701e-08,4.634586603380342e-10,0.0005568201886489987,4.379292295197956e-05,709,0.0001251226370056559,3.0124998,3.1280659251413976e-05
710,1999,7.10726169472764e-07,3.1043846604461585e-08,4.4318190783876327e-10,0.0005249825771898031,4.219909169478342e-05,710,0.00012056883341366692,3.4625,3.014220835341673e-05
711,1999,6.840310220468382e-07,3.00305416089941e-08,4.230454875298051e-10,0.0004929520655423403,4.061744039063342e-05,711,0.00011604982968752406,4.8125,2.9012457421881015e-05
712,1999,6.57167788631341e-07,2.8990935874162463e-08,4.0303962944854277e-10,0.00046356022357940674,3.9024587749736384e-05,712,0.00011149882214210396,3.3874998,2.787470553552599e-05
713,1999,6.356179369504389e-07,2.8174344635090165e-08,3.867570153026634e-10,0.0004409192479215562,3.774603464989923e-05,713,0.00010784581328542637,0.91250014,2.6961453321356593e-05
714,1999,6.187092367326841e-07,2.7809786473653734e-08,3.7637989946937006e-10,0.0004214411892462522,3.674331310321577e-05,714,0.0001049808945806165,1.8125,2.6245223645154124e-05
715,1999,6.00163446051738e-07,2.7362716537027157e-08,3.6498498667825164e-10,0.0003980490437243134,3.564530925359577e-05,715,0.00010184374072455935,5.7875,2.5460935181139837e-05
716,1999,6.309115292424394e-07,2.9722123429110073e-08,3.8426298254456976e-10,0.0005212443065829575,3.748706876649521e-05,716,0.0001071059107614149,7.5875,2.6776477690353726e-05
717,1999,8.401327136198233e-07,4.02076310024313e-08,5.111976952854036e-10,0.000678914540912956,4.991554669686593e-05,717,0.00014261584770533124,3.0124998,3.565396192633281e-05
718,1999,8.063179848250002e-07,3.9183639444217995e-08,4.905359451967684e-10,0.000638515455648303,4.790892489836551e-05,718,0.00013688264256675863,2.3375,3.422066064168966e-05
719,1999,7.757281537124072e-07,3.8264648338781626e-08,4.718370139045192e-10,0.0006009000353515148,4.609435927704908e-05,719,0.00013169816936299737,3.2375002,3.292454234074934e-05
720,1999,7.476914447579475e-07,3.7383582451866466e-08,4.5471199028312976e-10,0.0005714450380764902,4.442914359970018e-05,720,0.00012694041028485768,-1.7124999,3.173510257121442e-05
721,1999,7.296819717339531e-07,3.6940377867722425e-08,4.436854772471577e-10,0.000549794698599726,4.335969788371585e-05,721,0.00012388485109633102,-1.1124997,3.0971212774082755e-05
722,1999,7.104503652044514e-07,3.64047139100876e-08,4.3190190313069365e-10,0.0005253493436612189,4.221869312459603e-05,722,0.0001206248374988458,1.7375001,3.015620937471145e-05
723,1999,6.875663984828861e-07,3.5654998953305046e-08,4.178930257392466e-10,0.0004983243416063488,4.0860893932404e-05,723,0.00011674541123544002,2.5625,2.9186352808860006e-05
724,1999,6.70140423153498e-07,3.524193914472562e-08,4.0728129202527436e-10,0.0004877448081970215,3.982966154580936e-05,724,0.00011379903298802675,4.4375,2.8449758247006688e-05
725,1999,6.691275871162361e-07,3.5621329885771054e-08,4.065273118136759e-10,0.00047643124707974494,3.977154847234488e-05,725,0.0001136329956352711,3.6875,2.8408248908817775e-05
726,1999,6.448468070630042e-07,3.475924259532803e-08,3.9167616372459685e-10,0.00044768329826183617,3.833201481029391e-05,726,0.00010952004231512548,5.3375,2.738001057878137e-05
727,1999,7.080510044943367e-07,3.9414835839579616e-08,4.307951217974448e-10,0.0006451272056438029,4.210745100863278e-05,727,0.00012030700288180795,7.2875,3.0076750720451988e-05
