,NO3_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,Year,NH4_Loss(gN/day/m2)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
2979,2.872865536573954e-07,2979,0.0171252992004156,2006,2.054733840850531e-06,7.490048119507264e-06,0.001500894781202,0.004288270803434286,6.2375,0.0010720677008585716
2980,2.713621540806344e-07,2980,0.0160417724400758,2006,1.952396814886015e-06,7.089276095939567e-06,0.0014205726329237,0.004058778951210571,5.1125,0.0010146947378026428
2981,2.571907202764123e-07,2981,0.0150811001658439,2006,1.861736109276535e-06,6.733450391038787e-06,0.0013492755824699,0.0038550730927711433,5.5625,0.0009637682731927858
2982,2.448122984333168e-07,2982,0.0142685482278466,2006,1.78398227035359e-06,6.424519597203471e-06,0.0012875647516921,0.0036787564334060004,8.6375,0.0009196891083515001
2983,2.327176957805932e-07,2983,0.0134352939203381,2006,1.707719547994202e-06,6.123214006947819e-06,0.0012274825712665,0.003507093060761429,10.2125,0.0008767732651903573
2984,2.1951592543700826e-07,2984,0.0125717306509613,2006,1.6224897763095214e-06,5.79164861846948e-06,0.0011612094240263,0.0033177412115037146,8.4125,0.0008294353028759287
2985,2.0920288079651078e-07,2985,0.0119193810969591,2006,1.5570532241326871e-06,5.53374275114038e-06,0.0011094445362687,0.003169841532196286,1.5124999,0.0007924603830490715
2986,2.01173278924216e-07,2986,0.0113996872678399,2006,1.5071884718054207e-06,5.334729394235183e-06,0.0010694758966565,0.0030556454190185716,2.5625,0.0007639113547546429
2987,1.9316068744501538e-07,2987,0.0108777489513158,2006,1.4567257267117384e-06,5.1352849368413445e-06,0.0010294982930645,0.00294142369447,5.2625,0.0007353559236175
2988,1.8476148966328765e-07,2988,0.0103308390825986,2006,1.4029325257070011e-06,4.925156190438429e-06,0.0009874900570139289,0.00282140016289694,7.9625,0.000705350040724235
2989,1.7624383019665404e-07,2989,0.0097846817225217,2006,1.3477381344273454e-06,4.711231667897664e-06,0.0009447546326555312,0.002699298950444375,8.5625,0.0006748247376110937
2990,1.684350507957788e-07,2990,0.0092946188524365,2006,1.2972270724276314e-06,4.515224190981826e-06,0.0009055372793227434,0.0025872493694935527,6.9125,0.0006468123423733882
2991,1.6177946804418752e-07,2991,0.0088824806734919,2006,1.2547583310151822e-06,4.349014943727525e-06,0.000872222997713834,0.0024920657077538116,4.8125,0.0006230164269384529
2992,1.556318238726817e-07,2992,0.0084941675886511,2006,1.215693487210956e-06,4.195891051494982e-06,0.0008415939519181848,0.002404554148337671,7.3625,0.0006011385370844177
2993,1.49419506101367e-07,2993,0.0081080766394734,2006,1.1755535069823964e-06,4.04012553190114e-06,0.0008104416192509234,0.002315547483574067,7.3625,0.0005788868708935167
2994,1.4325114250368642e-07,2994,0.0077176881022751,2006,1.135226398218947e-06,3.884713805746287e-06,0.0007794572738930583,0.0022270207825515953,10.2125,0.0005567551956378988
2995,1.402475220402266e-07,2995,0.007613600231707,2006,1.120175056712469e-06,3.8129676340759033e-06,0.0007653639186173677,0.0021867540531924795,10.8125,0.0005466885132981199
2996,1.3996105963087757e-07,2996,0.0075606498867273,2006,1.1258889571763575e-06,3.815691343334038e-06,0.0007659584516659379,0.002188452719045537,6.6875,0.0005471131797613843
2997,1.3495333917035168e-07,2997,0.0072452705353498,2006,1.0932257055173975e-06,3.688921879074769e-06,0.0007406090153381228,0.0021160257581089225,8.1875,0.0005290064395272306
2998,1.6264580438019038e-07,2998,0.0098829409107565,2006,1.3340207942746929e-06,4.451698714547092e-06,0.0008943883003666997,0.0025553951439048566,7.6625,0.0006388487859762141
2999,2.224559096930534e-07,2999,0.0134321451187133,2006,1.8374258843323328e-06,6.106944056227803e-06,0.0012267006095498,0.0035048588844280005,3.3874998,0.0008762147211070001
3000,2.1246142978270655e-07,3000,0.0127473548054695,2006,1.7673327192824215e-06,5.8490568335400894e-06,0.0011748555116355,0.0033567300332442863,4.5875,0.0008391825083110716
3001,2.024153218371794e-07,3001,0.0120505345985293,2006,1.6955956425590557e-06,5.587835403275676e-06,0.0011224901536479,0.003207114724708286,8.0375,0.0008017786811770715
3002,1.9157569397521002e-07,3002,0.0112862857058644,2006,1.615371843399771e-06,5.300430530041922e-06,0.0010651345364749,0.003043241532785429,12.012501,0.0007608103831963572
3003,1.806075431431964e-07,3003,0.0105230594053864,2006,1.5315806649596198e-06,5.0034218475047965e-06,0.0010058297775685,0.0028737993644814288,11.9375,0.0007184498411203572
3004,1.7111813122028255e-07,3004,0.0098686814308166,2006,1.4583907841370092e-06,4.743550562125165e-06,0.0009538212325423956,0.0027252035215497017,10.0625,0.0006813008803874254
3005,1.6301406446928013e-07,3005,0.0092943897470831,2006,1.394867126691679e-06,4.517514753388241e-06,0.000908615649677813,0.0025960447133651803,10.7375,0.0006490111783412951
3006,2.699613332879381e-07,3006,0.0198829434812068,2006,2.34306958191155e-06,7.463263045792701e-06,0.0015024703461676,0.004292772417621714,7.2125,0.0010731931044054286
3007,7.0167237709029e-07,3007,0.0550924018025398,2006,6.14470354776131e-06,1.940168658620678e-05,0.0039060295093804,0.01116008431251543,4.7375,0.0027900210781288573
3008,8.921001608541701e-07,3008,0.0704300105571746,2006,7.867065505706705e-06,2.469164610374719e-05,0.0049698133952915,0.01419946684369,6.2375,0.0035498667109225
3009,8.468348369206069e-07,3009,0.0653722360730171,2006,7.513086529797874e-06,2.348216366954148e-05,0.0047241137363016,0.013497467818004571,5.2625,0.003374366954501143
3010,7.265354042829131e-07,3010,0.0548894479870796,2006,6.483001925516874e-06,2.017724546021782e-05,0.0040579154156148,0.011594044044613715,8.4125,0.0028985110111534288
3011,6.310565368039533e-07,3011,0.0466675423085689,2006,5.658141617459478e-06,1.753487958922051e-05,0.0035261544398963,0.010074726971132287,10.1375,0.0025186817427830716
3012,5.556729547606665e-07,3012,0.0402693934738636,2006,5.001813860872062e-06,1.5434607121278532e-05,0.0031037074513733,0.008867735575352287,9.7625,0.0022169338938380716
3013,4.949534400111588e-07,3013,0.035050880163908,2006,4.461845037440071e-06,1.3710309758607764e-05,0.002757579088211,0.007878797394888573,12.4625,0.0019696993487221433
3014,4.4704020751851203e-07,3014,0.0311587806791067,2006,4.04099773732014e-06,1.2363860150799155e-05,0.0024865691084414,0.007104483166975429,6.3125,0.0017761207917438573
3015,4.112729072858201e-07,3015,0.0281505230814218,2006,3.7255517781886738e-06,1.1352324690960812e-05,0.0022831740789115,0.006523354511175715,9.2375,0.0016308386277939287
3016,3.771971535115881e-07,3016,0.0252931118011474,2006,3.4174170195910847e-06,1.0371268217568286e-05,0.0020862938836216,0.005960839667490286,11.3375,0.0014902099168725715
3017,3.853961629829428e-07,3017,0.0265782568603754,2006,3.4994752695638454e-06,1.0550510523898993e-05,0.002122817793861,0.006065193696745714,8.6375,0.0015162984241864285
3018,4.3005590555367245e-07,3018,0.0295159872621297,2006,3.903283868567087e-06,1.1711152183124796e-05,0.0023567259777337,0.0067335027935248575,10.1375,0.0016833756983812144
3019,4.169073690718506e-07,3019,0.0279299039393663,2006,3.772143145397422e-06,1.1274213647993749e-05,0.0022691749036312,0.006483356867517715,10.9625,0.0016208392168794287
3020,3.835785378214496e-07,3020,0.0251685101538896,2006,3.4628073990461417e-06,1.03097672763397e-05,0.0020751014817506,0.005928861376430287,8.2625,0.0014822153441075717
3021,3.562459198747092e-07,3021,0.022823916748166,2006,3.2021989682107237e-06,9.49854529608274e-06,0.0019121901132166,0.0054634003234760005,11.1875,0.0013658500808690001
3022,3.310476870410639e-07,3022,0.0205487813800573,2006,2.944333118648501e-06,8.703294042788912e-06,0.0017529879696667,0.005008537056190572,14.3375,0.001252134264047643
3023,3.090691222951137e-07,3023,0.0184775665402412,2006,2.700906634345301e-06,7.958170499478001e-06,0.0016037543537095,0.004582155296312857,14.1875,0.0011455388240782143
3024,3.277582152350078e-07,3024,0.0202649794518947,2006,2.844795062628691e-06,8.328321200679056e-06,0.0016786354826763,0.0047961013790751425,5.1125,0.0011990253447687856
3025,3.713011267336697e-07,3025,0.0225147381424903,2006,3.2109867333929287e-06,9.368121936859096e-06,0.0018879681592807,0.005394194740802,5.1125,0.0013485486852005
3026,3.492188227482984e-07,3026,0.0207362379878759,2006,3.0094870453467597e-06,8.74967281561112e-06,0.0017634331015869,0.005038380290248286,9.2375,0.0012595950725620714
3027,3.269374246883672e-07,3027,0.0188661739230155,2006,2.7931419026572257e-06,8.094064469332807e-06,0.0016320187132805,0.004662910609372858,13.8125,0.0011657276523432145
3028,3.060694098167005e-07,3028,0.0172039736062288,2006,2.590247731859563e-06,7.481662578356918e-06,0.0015088669024407,0.004311048292687715,10.5125,0.0010777620731719287
3029,2.897523927458679e-07,3029,0.0159872416406869,2006,2.4412408947682707e-06,7.027594620012678e-06,0.0014172589872032,0.004049311392009143,5.9375,0.0010123278480022857
3030,2.7609598873823415e-07,3030,0.0149301262572407,2006,2.31566059483157e-06,6.644459062954411e-06,0.0013401572359725,0.003829020674207143,9.6125,0.0009572551685517858
3031,3.3166833190989564e-07,3031,0.0196694433689117,2006,2.7794039851869456e-06,7.906086466391571e-06,0.0015954369446262,0.004558391270360572,9.3875,0.001139597817590143
3032,4.763373908645008e-07,3032,0.0286329183727502,2006,3.9878573261376005e-06,1.1287510460533667e-05,0.0022778129205107,0.006508036915744858,6.3125,0.0016270092289362144
3033,4.91609966957185e-07,3033,0.0288391690701246,2006,4.099636953469599e-06,1.1566427019715776e-05,0.0023343374487012,0.006669535567717715,10.7375,0.0016673838919294287
3034,4.5673007775803853e-07,3034,0.0261381119489669,2006,3.7764734770462383e-06,1.0618561645969748e-05,0.0021438580006361,0.0061253085732460005,13.512501,0.0015313271433115001
3035,5.424956270871917e-07,3035,0.0335994064807891,2006,4.482214535528328e-06,1.2499631338869222e-05,0.0025241679977625,0.007211908565035715,6.3125,0.0018029771412589287
3036,6.973492645556689e-07,3036,0.0420029833912849,2006,5.734720161854057e-06,1.5944540791679174e-05,0.0032196873798966,0.009199106799704572,8.9375,0.002299776699926143
3037,6.261341809477017e-07,3037,0.0367167256772518,2006,5.124773451825604e-06,1.42036715260474e-05,0.0028680190443992,0.008194340126854858,9.6875,0.0020485850317137145
3038,5.667531013386906e-07,3038,0.0322202071547508,2006,4.599873136612587e-06,1.271099336008774e-05,0.0025671513285487,0.007334718081567715,12.5375,0.0018336795203919287
3039,5.159940315024869e-07,3039,0.0281911864876747,2006,4.11915198128554e-06,1.1353062291163951e-05,0.0022940696217119,0.006554484633462572,15.0875,0.001638621158365643
3040,4.748960407141567e-07,3040,0.0246951468288898,2006,3.689234290504828e-06,1.0147138709726278e-05,0.0020516659133136,0.005861902609467428,15.6875,0.001465475652366857
3041,4.4409739530237857e-07,3041,0.021883649751544,2006,3.333486120027373e-06,9.153789505944587e-06,0.0018516918644309,0.005290548184088286,14.1875,0.0013226370460220716
3042,4.210873214560706e-07,3042,0.0197308268398046,2006,3.0562625852326164e-06,8.38001687952783e-06,0.0016955842729657,0.004844526494187714,11.7125,0.0012111316235469286
3043,5.44832232662884e-07,3043,0.0277889259159564,2006,3.845446371997241e-06,1.0463968465046491e-05,0.0021183746866881,0.0060524991048231435,10.6625,0.0015131247762057859
3044,1.6307557189065849e-06,3044,0.1025151908397674,2006,1.1348738553351724e-05,3.0498673368128948e-05,0.0061768153682351,0.017648043909243145,8.4125,0.004412010977310786
3045,3.443731429797481e-06,3045,0.1983884572982788,2006,2.3347634851234037e-05,6.268860306590796e-05,0.012693959288299,0.03626845510942572,11.4125,0.00906711377735643
3046,2.400721996309585e-06,3046,0.1279285252094268,2006,1.576628528709989e-05,4.227388490107842e-05,0.0085521023720502,0.024434578205857718,14.262501,0.0061086445514644296
3047,1.870453388619353e-06,3047,0.091673694550991,2006,1.1740889931388663e-05,3.1461426260648295e-05,0.0063640279695391,0.018182937055826,15.987499,0.0045457342639565
3048,1.561953922646353e-06,3048,0.0695365667343139,2006,9.20669026527321e-06,2.468276215950027e-05,0.0049948613159358,0.014271032331245144,17.337502,0.003567758082811286
3049,1.370191057503689e-06,3049,0.0550198554992675,2006,7.488307801395422e-06,2.010699245147407e-05,0.0040709013119339,0.011631146605525429,16.5875,0.002907786651381357
3050,1.2528457773441914e-06,3050,0.044919092208147,2006,6.2636231632495765e-06,1.686801806499716e-05,0.0034173741005361,0.009763926001531715,17.2625,0.0024409815003829287
3051,1.1797662864410086e-06,3051,0.0372752845287323,2006,5.311008408170892e-06,1.4370220014825463e-05,0.0029138515237718,0.00832529006791943,18.3125,0.0020813225169798574
3052,1.131996896219789e-06,3052,0.0316537842154502,2006,4.583259851642652e-06,1.2472429261833897e-05,0.0025307177565991,0.007230622161711714,16.5125,0.0018076555404279286
3053,1.103413865166658e-06,3053,0.0274908766150474,2006,4.0376426113653e-06,1.1059474672947545e-05,0.0022452829871326,0.006415094248950286,15.762501,0.0016037735622375716
3054,1.0785319091155543e-06,3054,0.0241692047566175,2006,3.5933642266172683e-06,9.911167580867186e-06,0.0020131960045546,0.005751988584441714,15.3125,0.0014379971461104285
3055,1.0948882618322386e-06,3055,0.0227843429893255,2006,3.365295015100856e-06,9.335944923805071e-06,0.0018971681129187,0.0054204803226248575,13.8125,0.0013551200806562144
3056,1.1297662467768532e-06,3056,0.0215894039720296,2006,3.224750344088534e-06,9.007669177663049e-06,0.0018312488682568,0.005232139623590857,14.637501,0.0013080349058977143
3057,1.098346160688379e-06,3057,0.0192425996065139,2006,2.9070590699120658e-06,8.18430089566391e-06,0.0016649996396154,0.004757141827472572,16.6625,0.001189285456868143
3058,1.0690143881220138e-06,3058,0.0170882102102041,2006,2.6087068363267463e-06,7.414592346322024e-06,0.0015097316354513,0.0043135189584322855,18.0125,0.0010783797396080714
3059,1.1192465763087966e-06,3059,0.0170718468725681,2006,2.5352410375489853e-06,7.262756298587192e-06,0.0014798365300521,0.004228104371577429,15.237499,0.0010570260928943573
3060,1.4382521840161644e-06,3060,0.0221845712512731,2006,3.074337882935652e-06,8.84694600244984e-06,0.0018033889355137,0.0051525398157534295,11.862499,0.0012881349539383574
3061,2.189969336541253e-06,3061,0.0347518287599086,2006,4.462599463295192e-06,1.2880707799922677e-05,0.0026266907807439,0.00750483080212543,12.387501,0.0018762077005313575
3062,2.754027491391753e-06,3062,0.0406747125089168,2006,5.314492227626033e-06,1.5471801816602238e-05,0.0031568799167871,0.009019656905106,16.5875,0.0022549142262765
3063,2.571620143498876e-06,3063,0.0357737876474857,2006,4.686860847868957e-06,1.3766406482318416e-05,0.0028107315301895,0.008030661514827142,17.037498,0.0020076653787067856
3064,2.456451284160721e-06,3064,0.0317896269261837,2006,4.21846652898239e-06,1.2524338671937583e-05,0.0025587370619177,0.007310677319764858,16.9625,0.0018276693299412144
3065,2.2688991521135904e-06,3065,0.0272685624659061,2006,3.658017249108525e-06,1.0994935109920334e-05,0.0022479880135506,0.0064228228958588575,17.8625,0.0016057057239647144
3066,2.1133801055839285e-06,3066,0.0234920140355825,2006,3.179176928824745e-06,9.696114830148872e-06,0.0019842931069433,0.005669408876980858,18.9875,0.0014173522192452144
3067,1.9834265003737528e-06,3067,0.0202495213598012,2006,2.757808715614374e-06,8.5626770669478e-06,0.0017543545691296,0.005012441626084572,20.412498,0.001253110406521143
3068,1.8728842405835169e-06,3068,0.0175810363143682,2006,2.3988877728697844e-06,7.601010565849719e-06,0.0015589306131005,0.004454087466001429,19.5125,0.0011135218665003573
3069,1.929125573951751e-06,3069,0.0174895990639925,2006,2.2962676666793413e-06,7.408548299281392e-06,0.001520627643913,0.00434465041118,16.3625,0.001086162602795
3070,2.0844793198193656e-06,3070,0.017772689461708,2006,2.3240891096065752e-06,7.645664481970016e-06,0.0015700922813266,0.004485977946647428,15.9125,0.001121494486661857
3071,2.0255624804121908e-06,3071,0.0163420215249061,2006,2.1223584099061554e-06,7.121897851902759e-06,0.0014635662082582,0.004181617737880572,17.412498,0.001045404434470143
3072,1.9541130313882604e-06,3072,0.0148039795458316,2006,1.920205704664113e-06,6.588369615201373e-06,0.0013551544398069,0.0038718698280197144,19.1375,0.0009679674570049286
3073,1.8454247765475884e-06,3073,0.0131519138813018,2006,1.6996287968140678e-06,5.973374300083378e-06,0.001229784800671,0.00351367085906,19.1375,0.000878417714765
3074,1.7487345758127049e-06,3074,0.0118291629478335,2006,1.5191955071713892e-06,5.467275968840113e-06,0.0011263191699981,0.003218054771423143,17.037498,0.0008045136928557857
3075,1.6965595932560973e-06,3075,0.0110264075919985,2006,1.3939799146100995e-06,5.137430889590178e-06,0.0010592447360977,0.0030264135317077142,18.0125,0.0007566033829269286
3076,1.6556896298425272e-06,3076,0.0102335391566157,2006,1.285172743337171e-06,4.862717105424963e-06,0.0010035212617367,0.0028672036049620002,19.3625,0.0007168009012405001
3077,1.5641988966308418e-06,3077,0.0091670760884881,2006,1.141890379585675e-06,4.450643700693036e-06,0.000919559970498085,0.0026273142014231004,21.087502,0.0006568285503557751
3078,1.4755231632079813e-06,3078,0.0082006575539708,2006,1.0092546744999709e-06,4.066047495143721e-06,0.000841112807393074,0.0024031794496944974,21.3875,0.0006007948624236244
